2.79 270.483 1.02604 5.60021
2.8 269.343 1.02962 5.59599
2.81 268.181 1.03318 5.59166
2.82 267.025 1.03674 5.58734
2.83 265.876 1.04028 5.58303
2.84 264.724 1.0438 5.57869
2.85 263.607 1.04732 5.57446
2.86 262.514 1.05082 5.57031
2.87 261.405 1.05431 5.56607
2.88 260.228 1.05779 5.56156
2.89 258.987 1.06126 5.55678
2.9 257.762 1.06471 5.55204
2.91 256.562 1.06815 5.54737
2.92 255.403 1.07158 5.54284
2.93 254.256 1.075 5.53834
2.94 253.112 1.07841 5.53383
2.95 251.975 1.08181 5.52933
2.96 250.849 1.08519 5.52485
2.97 249.745 1.08856 5.52044
2.98 248.683 1.09192 5.51618
2.99 247.694 1.09527 5.51219
3 246.786 1.09861 5.50852
3.01 245.933 1.10194 5.50506
3.02 245.072 1.10526 5.50155
3.03 244.101 1.10856 5.49758
3.04 243.031 1.11186 5.49319
3.05 241.918 1.11514 5.4886
3.06 240.801 1.11841 5.48397
3.07 239.706 1.12168 5.47941
3.08 238.632 1.12493 5.47492
3.09 237.634 1.12817 5.47073
3.1 236.705 1.1314 5.46681
3.11 235.801 1.13462 5.46299
3.12 234.913 1.13783 5.45921
3.13 234.004 1.14103 5.45534
3.14 233.06 1.14422 5.4513
3.15 232.096 1.1474 5.44715
3.16 231.163 1.15057 5.44312
3.17 230.292 1.15373 5.43935
3.18 229.473 1.15688 5.43579
3.19 228.633 1.16002 5.43212
3.2 227.675 1.16315 5.42792
3.21 226.608 1.16627 5.42322
3.22 225.524 1.16938 5.41843
3.23 224.484 1.17248 5.41381
3.24 223.519 1.17557 5.4095
3.25 222.638 1.17865 5.40555
3.26 221.77 1.18173 5.40164
3.27 220.897 1.18479 5.3977
3.28 219.998 1.18784 5.39362
3.29 219.067 1.19089 5.38938
3.3 218.138 1.19392 5.38513
3.31 217.257 1.19695 5.38108
3.32 216.429 1.19996 5.37726
3.33 215.612 1.20297 5.37348
3.34 214.8 1.20597 5.36971
3.35 213.975 1.20896 5.36586
3.36 213.106 1.21194 5.36179
3.37 212.227 1.21491 5.35765
3.38 211.358 1.21788 5.35355
3.39 210.534 1.22083 5.34965
3.4 209.771 1.22378 5.34602
3.41 209.031 1.22671 5.34248
3.42 208.297 1.22964 5.33896
3.43 207.553 1.23256 5.33539
3.44 206.75 1.23547 5.33151
3.45 205.873 1.23837 5.32726
3.46 204.931 1.24127 5.32268
3.47 204.002 1.24415 5.31813
3.48 203.156 1.24703 5.31398
3.49 202.404 1.2499 5.31027
3.5 201.723 1.25276 5.3069
3.51 201.063 1.25562 5.30362
3.52 200.39 1.25846 5.30027
3.53 199.665 1.2613 5.29664
3.54 198.901 1.26413 5.29281
3.55 198.141 1.26695 5.28898
3.56 197.414 1.26976 5.2853
3.57 196.746 1.27257 5.28191
3.58 196.093 1.27536 5.27859
3.59 195.415 1.27815 5.27513
3.6 194.686 1.28093 5.27139
3.61 193.938 1.28371 5.26754
3.62 193.208 1.28647 5.26377
3.63 192.493 1.28923 5.26006
3.64 191.768 1.29198 5.25629
3.65 191.029 1.29473 5.25242
3.66 190.286 1.29746 5.24853
3.67 189.567 1.30019 5.24474
3.68 188.876 1.30291 5.24109
3.69 188.179 1.30563 5.2374
3.7 187.471 1.30833 5.23363
3.71 186.768 1.31103 5.22987
3.72 186.073 1.31372 5.22614
3.73 185.363 1.31641 5.22232
3.74 184.622 1.31909 5.21831
3.75 183.875 1.32176 5.21426
3.76 183.177 1.32442 5.21045
3.77 182.544 1.32708 5.20699
3.78 181.984 1.32972 5.20392
3.79 181.48 1.33237 5.20115
3.8 181.001 1.335 5.1985
3.81 180.501 1.33763 5.19573
3.82 179.943 1.34025 5.19264
3.83 179.329 1.34286 5.18922
3.84 178.647 1.34547 5.18541
3.85 177.92 1.34807 5.18133
3.86 177.206 1.35067 5.17731
3.87 176.525 1.35325 5.17346
3.88 175.852 1.35584 5.16964
3.89 175.218 1.35841 5.16603
3.9 174.616 1.36098 5.16259
3.91 174.028 1.36354 5.15922
3.92 173.446 1.36609 5.15587
3.93 172.842 1.36864 5.15238
3.94 172.208 1.37118 5.14871
3.95 171.565 1.37372 5.14496
3.96 170.92 1.37624 5.14119
3.97 170.283 1.37877 5.13746
3.98 169.66 1.38128 5.1338
3.99 169.065 1.38379 5.13028
4 168.488 1.38629 5.12686
4.01 167.908 1.38879 5.12342
4.02 167.312 1.39128 5.11986
4.03 166.678 1.39377 5.11606
4.04 166.026 1.39624 5.11214
4.05 165.388 1.39872 5.10829
4.06 164.784 1.40118 5.10464
4.07 164.209 1.40364 5.10114
4.08 163.664 1.4061 5.09781
4.09 163.145 1.40854 5.09464
4.1 162.648 1.41099 5.09159
4.11 162.181 1.41342 5.08871
4.12 161.73 1.41585 5.08593
4.13 161.265 1.41828 5.08305
4.14 160.764 1.4207 5.07994
4.15 160.225 1.42311 5.07658
4.16 159.653 1.42552 5.073
4.17 159.071 1.42792 5.06935
4.18 158.493 1.43031 5.06571
4.19 157.922 1.4327 5.0621
4.2 157.384 1.43508 5.05869
4.21 156.903 1.43746 5.05563
4.22 156.448 1.43984 5.05272
4.23 155.986 1.4422 5.04977
4.24 155.477 1.44456 5.0465
4.25 154.913 1.44692 5.04286
4.26 154.328 1.44927 5.03908
4.27 153.765 1.45161 5.03543
4.28 153.253 1.45395 5.03209
4.29 152.787 1.45629 5.02904
4.3 152.346 1.45862 5.02615
4.31 151.918 1.46094 5.02334
4.32 151.493 1.46326 5.02054
4.33 151.06 1.46557 5.01768
4.34 150.609 1.46787 5.01468
4.35 150.143 1.47018 5.01159
4.36 149.669 1.47247 5.00843
4.37 149.201 1.47476 5.00529
4.38 148.737 1.47705 5.00218
4.39 148.285 1.47933 4.99913
4.4 147.863 1.4816 4.99629
4.41 147.464 1.48387 4.99358
4.42 147.067 1.48614 4.99089
4.43 146.625 1.4884 4.98788
4.44 146.128 1.49065 4.98448
4.45 145.589 1.4929 4.98079
4.46 145.052 1.49515 4.97709
4.47 144.552 1.49739 4.97364
4.48 144.088 1.49962 4.97043
4.49 143.653 1.50185 4.9674
4.5 143.23 1.50408 4.96445
4.51 142.802 1.5063 4.96146
4.52 142.342 1.50851 4.95823
4.53 141.866 1.51072 4.95488
4.54 141.383 1.51293 4.95147
4.55 140.906 1.51513 4.94809
4.56 140.468 1.51732 4.94498
4.57 140.081 1.51951 4.94222
4.58 139.723 1.5217 4.93966
4.59 139.364 1.52388 4.93709
4.6 138.985 1.52606 4.93436
4.61 138.572 1.52823 4.93139
4.62 138.13 1.53039 4.9282
4.63 137.663 1.53256 4.92481
4.64 137.195 1.53471 4.9214
4.65 136.741 1.53687 4.91809
4.66 136.3 1.53902 4.91486
4.67 135.864 1.54116 4.91165
4.68 135.425 1.5433 4.90842
4.69 134.979 1.54543 4.90512
4.7 134.527 1.54756 4.90177
4.71 134.071 1.54969 4.89837
4.72 133.605 1.55181 4.89489
4.73 133.144 1.55393 4.89143
4.74 132.708 1.55604 4.88815
4.75 132.305 1.55814 4.88511
4.76 131.934 1.56025 4.8823
4.77 131.562 1.56235 4.87948
4.78 131.166 1.56444 4.87647
4.79 130.743 1.56653 4.87323
4.8 130.313 1.56862 4.86994
4.81 129.892 1.5707 4.86671
4.82 129.502 1.57277 4.86369
4.83 129.138 1.57485 4.86088
4.84 128.79 1.57691 4.85818
4.85 128.434 1.57898 4.85542
4.86 128.055 1.58104 4.85246
4.87 127.663 1.58309 4.84939
4.88 127.263 1.58515 4.84626
4.89 126.87 1.58719 4.84316
4.9 126.497 1.58924 4.84022
4.91 126.152 1.59127 4.83749
4.92 125.815 1.59331 4.83481
4.93 125.474 1.59534 4.8321
4.94 125.121 1.59737 4.82928
4.95 124.746 1.59939 4.82628
4.96 124.346 1.60141 4.82307
4.97 123.942 1.60342 4.81981
4.98 123.555 1.60543 4.81669
4.99 123.2 1.60744 4.81381
5 122.862 1.60944 4.81106
5.01 122.539 1.61144 4.80843
5.02 122.22 1.61343 4.80582
5.03 121.888 1.61542 4.8031
5.04 121.536 1.61741 4.80021
5.05 121.169 1.61939 4.79719
5.06 120.795 1.62137 4.7941
5.07 120.421 1.62334 4.791
5.08 120.052 1.62531 4.78793
5.09 119.698 1.62728 4.78497
5.1 119.359 1.62924 4.78214
5.11 119.044 1.6312 4.77949
5.12 118.739 1.63315 4.77693
5.13 118.432 1.63511 4.77434
5.14 118.121 1.63705 4.77171
5.15 117.817 1.639 4.76913
5.16 117.528 1.64094 4.76667
5.17 117.243 1.64287 4.76425
5.18 116.957 1.64481 4.7618
5.19 116.667 1.64673 4.75932
5.2 116.372 1.64866 4.75679
5.21 116.07 1.65058 4.75419
5.22 115.754 1.6525 4.75147
5.23 115.423 1.65441 4.74861
5.24 115.08 1.65632 4.74563
5.25 114.731 1.65823 4.74259
5.26 114.392 1.66013 4.73963
5.27 114.07 1.66203 4.73681
5.28 113.754 1.66393 4.73404
5.29 113.445 1.66582 4.73131
5.3 113.144 1.66771 4.72866
5.31 112.854 1.66959 4.7261
5.32 112.566 1.67147 4.72354
5.33 112.269 1.67335 4.7209
5.34 111.963 1.67523 4.71817
5.35 111.649 1.6771 4.71536
5.36 111.334 1.67896 4.71254
5.37 111.019 1.68083 4.7097
5.38 110.711 1.68269 4.70692
5.39 110.411 1.68455 4.70421
5.4 110.107 1.6864 4.70146
5.41 109.79 1.68825 4.69857
5.42 109.464 1.6901 4.6956
5.43 109.14 1.69194 4.69263
5.44 108.823 1.69378 4.68972
5.45 108.515 1.69562 4.68689
5.46 108.232 1.69745 4.68428
5.47 107.97 1.69928 4.68185
5.48 107.729 1.70111 4.67962
5.49 107.499 1.70293 4.67748
5.5 107.259 1.70475 4.67524
5.51 106.977 1.70656 4.67261
5.52 106.656 1.70838 4.66961
5.53 106.312 1.71019 4.66638
5.54 105.966 1.71199 4.66312
5.55 105.636 1.7138 4.66
5.56 105.333 1.7156 4.65713
5.57 105.054 1.7174 4.65447
5.58 104.787 1.71919 4.65193
5.59 104.519 1.72098 4.64937
5.6 104.241 1.72277 4.64671
5.61 103.954 1.72455 4.64395
5.62 103.671 1.72633 4.64122
5.63 103.413 1.72811 4.63873
5.64 103.175 1.72988 4.63643
5.65 102.939 1.73166 4.63414
5.66 102.693 1.73342 4.63174
5.67 102.433 1.73519 4.62921
5.68 102.168 1.73695 4.62662
5.69 101.899 1.73871 4.62398
5.7 101.613 1.74047 4.62117
5.71 101.321 1.74222 4.6183
5.72 101.029 1.74397 4.61541
5.73 100.747 1.74572 4.61261
5.74 100.486 1.74746 4.61002
5.75 100.239 1.7492 4.60756
5.76 100.006 1.75094 4.60523
5.77 99.782 1.75267 4.60299
5.78 99.5634 1.7544 4.60079
5.79 99.3423 1.75613 4.59857
5.8 99.113 1.75786 4.59626
5.81 98.875 1.75958 4.59386
5.82 98.6257 1.7613 4.59133
5.83 98.3695 1.76302 4.58873
5.84 98.1057 1.76473 4.58605
5.85 97.8368 1.76644 4.5833
5.86 97.5884 1.76815 4.58076
5.87 97.3606 1.76985 4.57842
5.88 97.1538 1.77156 4.5763
5.89 96.9642 1.77326 4.57434
5.9 96.7778 1.77495 4.57242
5.91 96.5823 1.77665 4.5704
5.92 96.3674 1.77834 4.56817
5.93 96.1325 1.78002 4.56573
5.94 95.8823 1.78171 4.56312
5.95 95.6217 1.78339 4.5604
5.96 95.3555 1.78507 4.55761
5.97 95.0906 1.78675 4.55483
5.98 94.8284 1.78842 4.55207
5.99 94.5771 1.79009 4.54942
6 94.3431 1.79176 4.54694
6.01 94.112 1.79342 4.54449
6.02 93.8781 1.79509 4.542
6.03 93.6482 1.79675 4.53955
6.04 93.4355 1.7984 4.53727
6.05 93.2392 1.80006 4.53517
